Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
10/21/24,Sell to Open,PANW 11/08/2024 355.00 P,PUT PALO ALTO NETWORKS I$355 EXP 11/08/24,10,$3.59 ,$2.74 ,"$3,591.26 "
10/21/24,Buy to Open,PANW 11/08/2024 352.50 P,PUT PALO ALTO NETWORKS I$352.5 EXP 11/08/24,10,$3.10 ,$2.61 ,"($3,100.61)"
10/21/24,Buy to Open,ULTA 11/08/2024 415.00 C,CALL ULTA BEAUTY INC $415 EXP 11/08/24,10,$0.90 ,$2.61 ,($902.61)
10/21/24,Sell to Open,ULTA 11/08/2024 410.00 C,CALL ULTA BEAUTY INC $410 EXP 11/08/24,10,$1.20 ,$2.67 ,"$1,197.33 "
10/21/24,Buy to Open,COST 11/01/2024 845.00 P,PUT COSTCO WHSL CORP NEW$845 EXP 11/01/24,10,$1.27 ,$2.61 ,"($1,272.61)"
10/21/24,Sell to Open,COST 11/01/2024 850.00 P,PUT COSTCO WHSL CORP NEW$850 EXP 11/01/24,10,$1.64 ,$2.69 ,"$1,637.31 "
10/21/24,Buy to Open,COST 11/01/2024 955.00 C,CALL COSTCO WHSL CORP NE$955 EXP 11/01/24,10,$0.29 ,$2.61 ,($292.61)
10/21/24,Sell to Open,COST 11/01/2024 950.00 C,CALL COSTCO WHSL CORP NE$950 EXP 11/01/24,10,$0.36 ,$2.65 ,$357.35 
10/21/24,Sell to Open,SBUX 10/25/2024 98.00 C,CALL STARBUCKS CORP $98 EXP 10/25/24,10,$0.60 ,$2.66 ,$597.34 
10/21/24,Sell to Close,SBUX 10/25/2024 88.00 P,PUT STARBUCKS CORP $88 EXP 10/25/24,10,$0.02 ,$2.64 ,$17.36 
10/21/24,Buy to Close,SBUX 10/25/2024 91.00 C,CALL STARBUCKS CORP $91 EXP 10/25/24,10,$6.00 ,$2.61 ,"($6,002.61)"
10/21/24,Sell to Open,GLD 10/23/2024 252.00 P,PUT SPDR GOLD TR $252 EXP 10/23/24,10,$0.68 ,$2.66 ,$677.34 
10/21/24,Buy to Close,GLD 10/21/2024 251.00 P,PUT SPDR GOLD TR $251 EXP 10/21/24,10,$0.03 ,$0.11 ,($30.11)
10/21/2024 as of 10/18/2024,Expired,GE 10/18/2024 177.50 P,PUT GE AEROSPACE $177.5 EXP 10/18/24,-10,,,
10/21/2024 as of 10/18/2024,Expired,CVX 10/18/2024 142.00 P,PUT CHEVRON CORP NEW $142 EXP 10/18/24,-10,,,
10/21/2024 as of 10/18/2024,Expired,SPXW 10/18/2024 5795.00 P,PUT S & P ...500 INDEX $5795 EXP 10/18/24,-20,,,
10/21/2024 as of 10/18/2024,Expired,SPXW 10/18/2024 5930.00 C,CALL S & P ...500 INDEX $5930 EXP 10/18/24,-20,,,
10/21/2024 as of 10/18/2024,Expired,SMCI 10/18/2024 50.00 C,CALL SUPER MICRO COMPUTE$50 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Expired,SPXW 10/18/2024 5925.00 C,CALL S & P ...500 INDEX $5925 EXP 10/18/24,20,,,
10/21/2024 as of 10/18/2024,Expired,SPXW 10/18/2024 5800.00 P,PUT S & P ...500 INDEX $5800 EXP 10/18/24,20,,,
10/21/2024 as of 10/18/2024,Assigned,CVX 10/18/2024 145.00 C,CALL CHEVRON CORP NEW $145 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,NKE 10/18/2024 82.50 C,CALL NIKE INC $82.5 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,SBUX 10/18/2024 96.00 C,CALL STARBUCKS CORP $96 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,WMT 10/18/2024 80.00 C,CALL WALMART INC $80 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,GE 10/18/2024 180.00 C,CALL GE AEROSPACE $180 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,GOOGL 10/18/2024 160.00 C,CALL ALPHABET INC $160 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Assigned,AMD 10/18/2024 167.50 P,PUT ADVANCED MICRO DEVIC$167.5 EXP 10/18/24,10,,,
10/21/2024 as of 10/18/2024,Sell,CVX,CHEVRON CORP NEW,"1,000",$145.00 ,$4.20 ,"$144,995.80 "
10/21/2024 as of 10/18/2024,Sell,NKE,NIKE INC CLASS B,"1,000",$82.50 ,$2.46 ,"$82,497.54 "
10/21/2024 as of 10/18/2024,Sell,SBUX,STARBUCKS CORP,"1,000",$96.00 ,$2.84 ,"$95,997.16 "
10/21/2024 as of 10/18/2024,Sell,WMT,WALMART INC,"1,000",$80.00 ,$2.39 ,"$79,997.61 "
10/21/2024 as of 10/18/2024,Sell,GE,GE AEROSPACE,"1,000",$180.00 ,$5.17 ,"$179,994.83 "
10/21/2024 as of 10/18/2024,Sell,GOOGL,ALPHABET INC CLASS A,"1,000",$160.00 ,$4.62 ,"$159,995.38 "
10/21/2024 as of 10/18/2024,Buy,AMD,ADVANCED MICRO DEVICE IN,"1,000",$167.50 ,,"($167,500.00)"
10/18/24,Sell to Open,MSFT 10/25/2024 422.50 C,CALL MICROSOFT CORP $422.5 EXP 10/25/24,10,$2.00 ,$2.70 ,"$1,997.30 "
10/18/24,Buy to Close,MSFT 10/18/2024 417.50 C,CALL MICROSOFT CORP $417.5 EXP 10/18/24,10,$0.38 ,$2.61 ,($382.61)
10/18/24,Buy to Open,ULTA 11/08/2024 325.00 P,PUT ULTA BEAUTY INC $325 EXP 11/08/24,10,$0.97 ,$2.61 ,($972.61)
10/18/24,Sell to Open,ULTA 11/08/2024 330.00 P,PUT ULTA BEAUTY INC $330 EXP 11/08/24,10,$1.29 ,$2.68 ,"$1,287.32 "
10/18/24,Buy to Open,NFLX 11/15/2024 670.00 P,PUT NETFLIX INC $670 EXP 11/15/24,10,$1.79 ,$2.61 ,"($1,792.61)"
10/18/24,Sell to Open,NFLX 11/15/2024 675.00 P,PUT NETFLIX INC $675 EXP 11/15/24,10,$1.99 ,$2.70 ,"$1,987.30 "
10/18/24,Buy to Open,NFLX 11/15/2024 845.00 C,CALL NETFLIX INC $845 EXP 11/15/24,10,$1.64 ,$2.61 ,"($1,642.61)"
10/18/24,Sell to Open,NFLX 11/15/2024 840.00 C,CALL NETFLIX INC $840 EXP 11/15/24,10,$1.99 ,$2.70 ,"$1,987.30 "
10/18/24,Buy to Close,ARM 10/18/2024 155.00 C,CALL ARM HLDGS PLC $155 EXP 10/18/24,10,$0.05 ,$0.11 ,($50.11)
10/18/24,Sell to Open,GOOGL 10/25/2024 160.00 P,PUT ALPHABET INC $160 EXP 10/25/24,10,$0.61 ,$2.66 ,$607.34 
10/18/24,Sell to Open,SMCI 10/25/2024 49.00 C,CALL SUPER MICRO COMPUTE$49 EXP 10/25/24,10,$1.57 ,$2.68 ,"$1,567.32 "
10/18/24,Sell to Open,WMT 10/25/2024 81.00 P,PUT WALMART INC $81 EXP 10/25/24,10,$0.58 ,$2.66 ,$577.34 
10/18/24,Sell to Open,NKE 10/25/2024 82.00 P,PUT NIKE INC $82 EXP 10/25/24,10,$0.52 ,$2.65 ,$517.35 
10/18/24,Buy to Close,GOOGL 10/25/2024 167.50 C,CALL ALPHABET INC $167.5 EXP 10/25/24,10,$0.57 ,$2.61 ,($572.61)
10/18/24,Sell to Open,CVX 10/25/2024 152.50 C,CALL CHEVRON CORP NEW $152.5 EXP 10/25/24,10,$0.73 ,$2.66 ,$727.34 
10/18/24,Sell to Open,AAPL 10/25/2024 232.50 P,PUT APPLE INC $232.5 EXP 10/25/24,10,$1.13 ,$2.67 ,"$1,127.33 "
10/18/24,Buy to Close,AAPL 10/18/2024 230.00 C,CALL APPLE INC $230 EXP 10/18/24,10,$5.65 ,$2.61 ,"($5,652.61)"
10/18/24,Sell,AAPL,APPLE INC,"1,000",$235.64 ,$6.72 ,"$235,631.28 "
10/18/24,Buy to Close,AAPL 10/18/2024 230.00 P,PUT APPLE INC $230 EXP 10/18/24,10,$0.01 ,$0.11 ,($10.11)
10/18/24,Sell to Open,IWM 10/21/2024 225.00 P,PUT ISHR RUSSELL 2000 $225 EXP 10/21/24,10,$0.53 ,$2.65 ,$527.35 
10/18/24,Sell to Open,GLD 10/21/2024 251.00 P,PUT SPDR GOLD TR $251 EXP 10/21/24,10,$0.78 ,$2.66 ,$777.34 
10/18/24,Buy to Close,GLD 10/18/2024 246.00 P,PUT SPDR GOLD TR $246 EXP 10/18/24,10,$0.01 ,$0.11 ,($10.11)
10/18/24,Sell to Open,MSFT 10/18/2024 417.50 C,CALL MICROSOFT CORP $417.5 EXP 10/18/24,10,$0.60 ,$2.66 ,$597.34 
10/18/24,Buy to Close,MSFT 10/18/2024 422.50 C,CALL MICROSOFT CORP $422.5 EXP 10/18/24,10,$0.03 ,$0.11 ,($30.11)
10/18/24,Buy to Close,NVDA 10/18/2024 137.00 P,PUT NVIDIA CORP $137 EXP 10/18/24,20,$0.06 ,$5.22 ,($125.22)
10/18/24,Sell to Open,NVDA 10/25/2024 137.00 P,PUT NVIDIA CORP $137 EXP 10/25/24,20,$2.12 ,$5.40 ,"$4,234.60 "
10/18/24,Sell to Open,AMD 10/25/2024 160.00 C,CALL ADVANCED MICRO DEVI$160 EXP 10/25/24,10,$1.72 ,$2.69 ,"$1,717.31 "
10/18/2024 as of 10/17/2024,Expired,SPXW 10/17/2024 5895.00 C,CALL S & P ...500 INDEX $5895 EXP 10/17/24,-10,,,
10/18/2024 as of 10/17/2024,Expired,IWM 10/17/2024 226.00 P,PUT ISHR RUSSELL 2000 $226 EXP 10/17/24,10,,,
10/18/2024 as of 10/17/2024,Expired,SPXW 10/17/2024 5890.00 C,CALL S & P ...500 INDEX $5890 EXP 10/17/24,10,,,
10/18/2024 as of 10/17/2024,Expired,SPXW 10/17/2024 5770.00 P,PUT S & P ...500 INDEX $5770 EXP 10/17/24,-10,,,
10/18/2024 as of 10/17/2024,Expired,SPXW 10/17/2024 5775.00 P,PUT S & P ...500 INDEX $5775 EXP 10/17/24,10,,,
10/17/24,Buy to Open,SPXW 10/18/2024 5930.00 C,CALL S & P ...500 INDEX $5930 EXP 10/18/24,20,$0.25 ,$14.62 ,($514.62)
10/17/24,Sell to Open,SPXW 10/18/2024 5925.00 C,CALL S & P ...500 INDEX $5925 EXP 10/18/24,20,$0.31 ,$14.62 ,$605.38 
10/17/24,Sell to Open,SPXW 10/18/2024 5800.00 P,PUT S & P ...500 INDEX $5800 EXP 10/18/24,20,$2.34 ,$16.42 ,"$4,663.58 "
10/17/24,Buy to Open,SPXW 10/18/2024 5795.00 P,PUT S & P ...500 INDEX $5795 EXP 10/18/24,20,$2.00 ,$16.42 ,"($4,016.42)"
10/17/24,Buy,ARM,ARM HLDGS PLC FUNSPONSORED ADR 1 ADR REPS 1 ORD SHS,"1,000",$155.45 ,,"($155,450.00)"
10/17/24,Buy to Open,ARM 11/01/2024 137.00 P,PUT ARM HLDGS PLC $137 EXP 11/01/24,10,$1.47 ,$2.61 ,"($1,472.61)"
10/17/24,Sell to Open,ARM 11/01/2024 140.00 C,CALL ARM HLDGS PLC $140 EXP 11/01/24,10,$17.67 ,$3.13 ,"$17,666.87 "
10/17/24,Sell to Open,ULTA 10/25/2024 367.50 P,PUT ULTA BEAUTY INC $367.5 EXP 10/25/24,10,$5.05 ,$2.78 ,"$5,047.22 "
10/17/24,Buy to Close,ULTA 10/18/2024 367.50 P,PUT ULTA BEAUTY INC $367.5 EXP 10/18/24,10,$1.40 ,$2.61 ,"($1,402.61)"
10/17/24,Sell to Open,NVDA 10/18/2024 137.00 P,PUT NVIDIA CORP $137 EXP 10/18/24,20,$0.89 ,$5.33 ,"$1,774.67 "
10/17/24,Buy to Close,NVDA 10/18/2024 128.00 P,PUT NVIDIA CORP $128 EXP 10/18/24,20,$0.08 ,$5.22 ,($165.22)
10/16/24,Buy to Open,GS 11/08/2024 470.00 P,PUT GOLDMAN SACHS GROUP $470 EXP 11/08/24,10,$1.19 ,$2.61 ,"($1,195.61)"
10/16/24,Buy to Open,GS 11/08/2024 575.00 C,CALL GOLDMAN SACHS GROUP$575 EXP 11/08/24,10,$2.03 ,$2.61 ,"($2,035.61)"
10/16/24,Sell to Open,GS 11/08/2024 475.00 P,PUT GOLDMAN SACHS GROUP $475 EXP 11/08/24,10,$1.42 ,$2.68 ,"$1,418.32 "
10/16/24,Sell to Open,GS 11/08/2024 570.00 C,CALL GOLDMAN SACHS GROUP$570 EXP 11/08/24,10,$2.64 ,$2.71 ,"$2,633.29 "
10/16/24,Buy to Open,SPXW 10/17/2024 5770.00 P,PUT S & P ...500 INDEX $5770 EXP 10/17/24,10,$1.23 ,$8.21 ,"($1,238.21)"
10/16/24,Buy to Open,SPXW 10/17/2024 5895.00 C,CALL S & P ...500 INDEX $5895 EXP 10/17/24,10,$0.62 ,$7.31 ,($627.31)
10/16/24,Sell to Open,SPXW 10/17/2024 5775.00 P,PUT S & P ...500 INDEX $5775 EXP 10/17/24,10,$1.45 ,$8.21 ,"$1,441.79 "
10/16/24,Sell to Open,SPXW 10/17/2024 5890.00 C,CALL S & P ...500 INDEX $5890 EXP 10/17/24,10,$0.85 ,$7.31 ,$842.69 
10/16/24,Sell to Open,UAL 10/25/2024 73.00 C,CALL UNITED AIRLINES HLD$73 EXP 10/25/24,10,$1.54 ,$2.68 ,"$1,537.32 "
10/16/24,Buy,UAL,UNITED AIRLINES HLDGS,"1,000",$72.19 ,,"($72,190.00)"
10/16/24,Buy to Open,UAL 03/21/2025 75.00 P,PUT UNITED AIRLINES HLDG$75 EXP 03/21/25,20,$8.63 ,$5.22 ,"($17,265.22)"
10/16/24,Sell to Open,UAL 03/21/2025 80.00 P,PUT UNITED AIRLINES HLDG$80 EXP 03/21/25,10,$11.58 ,$2.96 ,"$11,577.04 "
10/16/24,Sell,NFLX,NETFLIX INC,900,$702.45 ,$17.73 ,"$632,187.27 "
10/16/24,Buy to Close,NFLX 10/18/2024 680.00 C,CALL NETFLIX INC $680 EXP 10/18/24,9,$39.25 ,$2.35 ,"($35,327.35)"
10/16/24,Sell to Close,NFLX 10/18/2024 675.00 P,PUT NETFLIX INC $675 EXP 10/18/24,9,$14.23 ,$2.74 ,"$12,804.26 "
10/16/24,Sell to Open,ARM 10/18/2024 155.00 C,CALL ARM HLDGS PLC $155 EXP 10/18/24,10,$1.88 ,$2.69 ,"$1,877.31 "
10/16/24,Sell to Open,GOOGL 10/25/2024 167.50 C,CALL ALPHABET INC $167.5 EXP 10/25/24,10,$1.26 ,$2.68 ,"$1,257.32 "
10/16/24,Sell to Open,IWM 10/17/2024 226.00 P,PUT ISHR RUSSELL 2000 $226 EXP 10/17/24,10,$0.79 ,$2.66 ,$787.34 
10/16/24,Buy to Close,IWM 10/16/2024 223.00 P,PUT ISHR RUSSELL 2000 $223 EXP 10/16/24,10,$0.02 ,$0.11 ,($20.11)
10/16/24,Sell to Open,GLD 10/18/2024 246.00 P,PUT SPDR GOLD TR $246 EXP 10/18/24,10,$0.85 ,$2.66 ,$847.34 
10/16/24,Buy to Close,GLD 10/16/2024 245.00 P,PUT SPDR GOLD TR $245 EXP 10/16/24,10,$0.03 ,$0.11 ,($30.11)
10/15/24,Sell,NFLX,NETFLIX INC,100,$704.77 ,$1.98 ,"$70,475.02 "
10/15/24,Sell to Close,NFLX 10/18/2024 675.00 P,PUT NETFLIX INC $675 EXP 10/18/24,1,$13.88 ,$0.30 ,"$1,387.70 "
10/15/24,Buy to Close,NFLX 10/18/2024 680.00 C,CALL NETFLIX INC $680 EXP 10/18/24,1,$40.93 ,$0.26 ,"($4,093.26)"
10/15/24,Buy,ARM,ARM HLDGS PLC FUNSPONSORED ADR 1 ADR REPS 1 ORD SHS,"1,000",$150.69 ,,"($150,690.00)"
10/15/24,Buy to Open,ARM 11/01/2024 133.00 P,PUT ARM HLDGS PLC $133 EXP 11/01/24,10,$1.81 ,$2.61 ,"($1,812.61)"
10/15/24,Sell to Open,ARM 11/01/2024 136.00 C,CALL ARM HLDGS PLC $136 EXP 11/01/24,10,$17.42 ,$3.12 ,"$17,416.88 "
10/15/24,Sell to Open,AAPL 10/18/2024 230.00 P,PUT APPLE INC $230 EXP 10/18/24,10,$0.42 ,$2.65 ,$417.35 
10/15/24,Sell to Open,IWM 10/16/2024 223.00 P,PUT ISHR RUSSELL 2000 $223 EXP 10/16/24,10,$0.70 ,$2.66 ,$697.34 
10/15/24,Sell to Open,GLD 10/16/2024 245.00 P,PUT SPDR GOLD TR $245 EXP 10/16/24,10,$0.44 ,$2.65 ,$437.35 
10/15/24,Buy,JPM,JPMORGAN CHASE & CO,"1,000",$223.08 ,,"($223,080.00)"
10/15/24,Buy to Open,JPM 10/25/2024 217.50 P,PUT JPMORGAN CHASE & CO $217.5 EXP 10/25/24,10,$0.92 ,$2.61 ,($922.61)
10/15/24,Sell to Open,JPM 10/25/2024 220.00 C,CALL JPMORGAN CHASE & CO$220 EXP 10/25/24,10,$4.90 ,$2.78 ,"$4,897.22 "
10/15/2024 as of 10/14/2024,Expired,GLD 10/14/2024 244.00 P,PUT SPDR GOLD TR $244 EXP 10/14/24,10,,,
10/15/2024 as of 10/14/2024,Assigned,IWM 10/14/2024 219.00 C,CALL ISHR RUSSELL 2000 $219 EXP 10/14/24,10,,,
10/15/2024 as of 10/14/2024,Sell,IWM,ISHARES RUSSELL 2000 ETF,"1,000",$219.00 ,$6.26 ,"$218,993.74 "
10/14/2024 as of 10/11/2024,Sell,VLO,VALERO ENERGY CORP NEW,"2,000",$137.00 ,$7.95 ,"$273,992.05 "
10/14/2024 as of 10/11/2024,Sell,JPM,JPMORGAN CHASE & CO,"1,000",$200.00 ,$5.73 ,"$199,994.27 "
10/14/2024 as of 10/11/2024,Sell,ULTA,ULTA BEAUTY INC,"1,000",$370.00 ,$10.46 ,"$369,989.54 "
10/14/2024 as of 10/11/2024,Sell,ARM,ARM HLDGS PLC FUNSPONSORED ADR 1 ADR REPS 1 ORD SHS,"2,000",$125.00 ,$7.28 ,"$249,992.72 "
10/14/2024 as of 10/11/2024,Expired,ARM 10/11/2024 123.00 P,PUT ARM HLDGS PLC $123 EXP 10/11/24,-20,,,
10/14/2024 as of 10/11/2024,Expired,VLO 10/11/2024 134.00 P,PUT VALERO ENERGY CORP N$134 EXP 10/11/24,-20,,,
10/14/2024 as of 10/11/2024,Expired,JPM 10/11/2024 197.50 P,PUT JPMORGAN CHASE & CO $197.5 EXP 10/11/24,-10,,,
10/14/2024 as of 10/11/2024,Expired,SPXW 10/11/2024 5695.00 P,PUT S & P ...500 INDEX $5695 EXP 10/11/24,-20,,,
10/14/2024 as of 10/11/2024,Expired,NKE 10/11/2024 84.00 C,CALL NIKE INC $84 EXP 10/11/24,10,,,
10/14/2024 as of 10/11/2024,Expired,GLD 10/11/2024 240.00 P,PUT SPDR GOLD TR $240 EXP 10/11/24,10,,,
10/14/2024 as of 10/11/2024,Expired,SPXW 10/11/2024 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 10/11/24,20,,,
10/14/2024 as of 10/11/2024,Assigned,VLO 10/11/2024 137.00 C,CALL VALERO ENERGY CORP $137 EXP 10/11/24,20,,,
10/14/2024 as of 10/11/2024,Assigned,JPM 10/11/2024 200.00 C,CALL JPMORGAN CHASE & CO$200 EXP 10/11/24,10,,,
10/14/2024 as of 10/11/2024,Assigned,ULTA 10/11/2024 370.00 C,CALL ULTA BEAUTY INC $370 EXP 10/11/24,10,,,
10/14/2024 as of 10/11/2024,Assigned,ARM 10/11/2024 125.00 C,CALL ARM HLDGS PLC $125 EXP 10/11/24,20,,,
10/11/24,Buy to Close,AAPL 10/11/2024 230.00 C,CALL APPLE INC $230 EXP 10/11/24,10,$0.03 ,$0.11 ,($30.11)
10/11/24,Sell to Open,ULTA 10/18/2024 367.50 P,PUT ULTA BEAUTY INC $367.5 EXP 10/18/24,10,$6.91 ,$2.83 ,"$6,906.17 "
10/11/24,Sell to Open,AAPL 10/18/2024 230.00 C,CALL APPLE INC $230 EXP 10/18/24,10,$1.89 ,$2.69 ,"$1,887.31 "
10/11/24,Sell to Close,SPXW 10/14/2024 5705.00 P,PUT S & P ...500 INDEX $5705 EXP 10/14/24,20,$0.92 ,$14.62 ,"$1,825.38 "
10/11/24,Buy to Close,SPXW 10/14/2024 5710.00 P,PUT S & P ...500 INDEX $5710 EXP 10/14/24,20,$1.02 ,$16.42 ,"($2,056.42)"
10/11/24,Sell,FSLR,FIRST SOLAR INC,"1,000",$210.47 ,$6.02 ,"$210,463.98 "
10/11/24,Sell to Close,FSLR 10/11/2024 227.50 P,PUT FIRST SOLAR INC $227.5 EXP 10/11/24,10,$17.03 ,$3.11 ,"$17,026.89 "
10/11/24,Buy to Close,FSLR 10/11/2024 230.00 C,CALL FIRST SOLAR INC $230 EXP 10/11/24,10,$0.02 ,$0.11 ,($20.11)
10/11/24,Sell to Open,ULTA 10/11/2024 370.00 C,CALL ULTA BEAUTY INC $370 EXP 10/11/24,10,$1.30 ,$2.68 ,"$1,297.32 "
10/11/24,Buy,ULTA,ULTA BEAUTY INC,"1,000",$368.93 ,,"($368,929.90)"
10/11/24,Sell to Open,MSFT 10/18/2024 422.50 C,CALL MICROSOFT CORP $422.5 EXP 10/18/24,10,$2.23 ,$2.70 ,"$2,227.30 "
10/11/24,Sell to Open,ULTA 01/17/2025 400.00 P,PUT ULTA BEAUTY INC $400 EXP 01/17/25,10,$43.97 ,$3.86 ,"$43,961.14 "
10/11/24,Buy to Open,ULTA 01/17/2025 390.00 P,PUT ULTA BEAUTY INC $390 EXP 01/17/25,20,$37.56 ,$5.22 ,"($75,133.22)"
10/11/24,Buy to Close,MSFT 02/21/2025 470.00 C,CALL MICROSOFT CORP $470 EXP 02/21/25,10,$8.45 ,$2.61 ,"($8,452.61)"
10/11/24,Sell to Open,SPXW 10/14/2024 5710.00 P,PUT S & P ...500 INDEX $5710 EXP 10/14/24,20,$3.02 ,$16.42 ,"$6,023.58 "
10/11/24,Buy to Open,SPXW 10/14/2024 5705.00 P,PUT S & P ...500 INDEX $5705 EXP 10/14/24,20,$2.77 ,$16.42 ,"($5,556.42)"
10/11/24,Sell to Open,SMCI 10/18/2024 50.00 C,CALL SUPER MICRO COMPUTE$50 EXP 10/18/24,10,$0.92 ,$2.67 ,$917.33 
10/11/24,Sell to Open,NKE 10/18/2024 82.50 C,CALL NIKE INC $82.5 EXP 10/18/24,10,$0.68 ,$2.66 ,$677.34 
10/11/24,Sell to Open,IWM 10/14/2024 219.00 C,CALL ISHR RUSSELL 2000 $219 EXP 10/14/24,10,$0.89 ,$2.66 ,$887.34 
10/11/24,Buy to Close,GOOGL 10/18/2024 160.00 P,PUT ALPHABET INC $160 EXP 10/18/24,10,$1.24 ,$2.61 ,"($1,242.61)"
10/11/24,Sell to Open,GOOGL 10/18/2024 160.00 P,PUT ALPHABET INC $160 EXP 10/18/24,10,$1.30 ,$2.68 ,"$1,297.32 "
10/11/24,Sell to Open,GLD 10/14/2024 244.00 P,PUT SPDR GOLD TR $244 EXP 10/14/24,10,$0.65 ,$2.66 ,$647.34 
10/11/2024 as of 10/10/2024,Expired,SPXW 10/10/2024 5695.00 P,PUT S & P ...500 INDEX $5695 EXP 10/10/24,-10,,,
10/11/2024 as of 10/10/2024,Expired,SPXW 10/10/2024 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 10/10/24,10,,,
10/10/24,Buy,SMCI,SUPER MICRO COMPUTER INC,"1,000",$46.47 ,,"($46,470.30)"
10/10/24,Sell to Open,SMCI 03/21/2025 90.00 P,PUT SUPER MICRO COMPUTER$90 EXP 03/21/25,10,$44.19 ,$3.87 ,"$44,186.13 "
10/10/24,Buy to Open,SMCI 03/21/2025 64.00 P,PUT SUPER MICRO COMPUTER$64 EXP 03/21/25,20,$21.12 ,$5.22 ,"($42,245.22)"
10/10/24,Buy,IWM,ISHARES RUSSELL 2000 ETF,"1,000",$216.10 ,,"($216,099.98)"
10/10/24,Sell to Open,SPXW 10/11/2024 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 10/11/24,20,$2.45 ,$16.42 ,"$4,883.58 "
10/10/24,Buy to Open,SPXW 10/11/2024 5695.00 P,PUT S & P ...500 INDEX $5695 EXP 10/11/24,20,$2.15 ,$16.42 ,"($4,316.42)"
10/10/24,Buy to Open,IWM 03/31/2025 218.00 P,PUT ISHR RUSSELL 2000 $218 EXP 03/31/25,20,$12.24 ,$5.22 ,"($24,485.22)"
10/10/24,Sell to Open,IWM 03/31/2025 226.00 P,PUT ISHR RUSSELL 2000 $226 EXP 03/31/25,10,$16.43 ,$3.10 ,"$16,426.90 "
10/10/24,Buy to Close,GS 12/20/2024 500.00 P,PUT GOLDMAN SACHS GROUP $500 EXP 12/20/24,10,$22.30 ,$2.61 ,"($22,302.61)"
10/10/24,Buy to Close,GS 12/20/2024 500.00 C,CALL GOLDMAN SACHS GROUP$500 EXP 12/20/24,10,$26.85 ,$2.61 ,"($26,852.61)"
10/10/24,Sell to Close,GS 12/20/2024 490.00 P,PUT GOLDMAN SACHS GROUP $490 EXP 12/20/24,20,$18.00 ,$6.28 ,"$35,993.72 "
10/10/24,Sell,GS,GOLDMAN SACHS GROUP INC,"1,000",$502.42 ,$14.14 ,"$502,405.86 "
10/9/24,Buy to Open,SPXW 10/10/2024 5695.00 P,PUT S & P ...500 INDEX $5695 EXP 10/10/24,10,$3.25 ,$8.21 ,"($3,258.21)"
10/9/24,Sell to Open,SPXW 10/10/2024 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 10/10/24,10,$3.65 ,$8.21 ,"$3,641.79 "
10/9/24,Sell to Open,GLD 10/11/2024 240.00 P,PUT SPDR GOLD TR $240 EXP 10/11/24,10,$0.96 ,$2.67 ,$957.33 
10/9/24,Sell to Open,AMD 10/18/2024 167.50 P,PUT ADVANCED MICRO DEVIC$167.5 EXP 10/18/24,10,$3.60 ,$2.74 ,"$3,597.26 "
10/9/24,Sell to Open,NVDA 10/18/2024 128.00 P,PUT NVIDIA CORP $128 EXP 10/18/24,20,$1.93 ,$5.39 ,"$3,854.61 "
10/9/24,Sell to Open,WMT 10/18/2024 80.00 C,CALL WALMART INC $80 EXP 10/18/24,10,$1.12 ,$2.67 ,"$1,117.33 "
10/9/24,Sell to Open,SBUX 10/18/2024 96.00 C,CALL STARBUCKS CORP $96 EXP 10/18/24,10,$1.55 ,$2.68 ,"$1,550.32 "
10/9/24,Sell to Open,GOOGL 10/18/2024 160.00 C,CALL ALPHABET INC $160 EXP 10/18/24,7,$3.05 ,$1.91 ,"$2,133.09 "
10/9/24,Sell to Open,GOOGL 10/18/2024 160.00 C,CALL ALPHABET INC $160 EXP 10/18/24,3,$3.15 ,$0.82 ,$944.18 
10/9/24,Buy to Close,CRM 03/21/2025 300.00 C,CALL SALESFORCE INC $300 EXP 03/21/25,10,$21.50 ,$2.61 ,"($21,502.61)"
10/9/24,Sell to Close,CRM 03/21/2025 280.00 P,PUT SALESFORCE INC $280 EXP 03/21/25,10,$17.75 ,$3.13 ,"$17,746.87 "
10/9/24,Buy to Close,CRM 03/21/2025 300.00 P,PUT SALESFORCE INC $300 EXP 03/21/25,10,$27.55 ,$2.61 ,"($27,552.61)"
10/9/24,Sell,CRM,SALESFORCE INC,"1,000",$288.35 ,$8.19 ,"$288,341.81 "
10/8/24,Bank Interest,,BANK INT ...724 SCHWAB BANK,,,,$189.71 
10/8/24,Bank Interest,,BANK INT ...724 SCHWAB PREMIER BANK,,,,$26.12 
10/8/24,Buy,ADSK,AUTODESK INC,"2,000",$274.31 ,,"($548,620.00)"
